lane,ref_bases,bases_mapped,depth_sum
./ERR4180577_filtered/snps.bam,4711093,4545471,284398114
./SRR10188437_filtered/snps.bam,4711093,4602670,324235097
./SRR6724058_filtered/snps.bam,4711093,4576324,307939423
./SRR10188481_filtered/snps.bam,4711093,4602716,292343325
./SRR9734819_filtered/snps.bam,4711093,4567569,341965087
./SRR8737901_filtered/snps.bam,4711093,4498001,284474168
./SRR13088916_filtered/snps.bam,4711093,4686762,272163624
./SRR12495205_filtered/snps.bam,4711093,4472505,307211898
./SRR11454406_filtered/snps.bam,4711093,4524061,247926836
./SRR10188460_filtered/snps.bam,4711093,4602150,281075471
./SRR10188430_filtered/snps.bam,4711093,4602070,250740442
./SRR3987983_filtered/snps.bam,4711093,4471438,388046565
./SRR10188478_filtered/snps.bam,4711093,4602654,300224254
./SRR10188454_filtered/snps.bam,4711093,4603019,358290456
./SRR8095483_filtered/snps.bam,4711093,4511542,214306757
./SRR11454388_filtered/snps.bam,4711093,4580634,380250252
./SRR11484750_filtered/snps.bam,4711093,4482268,295306808
./ERR4554406_filtered/snps.bam,4711093,4688300,532196531
./SRR10188458_filtered/snps.bam,4711093,4602905,359380429
./SRR10188475_filtered/snps.bam,4711093,4602803,369303990
./SRR5865414_filtered/snps.bam,4711093,4481317,529812370
./SRR10112531_filtered/snps.bam,4711093,4565286,212683596
./ERR2639316_filtered/snps.bam,4711093,4561081,557595357
./SRR12827160_filtered/snps.bam,4711093,4432463,255685609
./SRR13087678_filtered/snps.bam,4711093,4527235,214064683
./SRR13088888_filtered/snps.bam,4711093,4540782,280522334
./ERR2639319_filtered/snps.bam,4711093,4465310,301798884
./ERR2538545_filtered/snps.bam,4711093,4537157,348631341
./SRR12902467_filtered/snps.bam,4711093,4560246,391195172
./SRR10188440_filtered/snps.bam,4711093,4600857,329944443
./SRR4017857_filtered/snps.bam,4711093,4574939,436351668
./SRR12902469_filtered/snps.bam,4711093,4559806,349918909
./SRR1180726_filtered/snps.bam,4711093,4573184,265721809
./ERR1725935_filtered/snps.bam,4711093,4609176,397376059
./SRR12569243_filtered/snps.bam,4711093,4567697,339295621
./SRR6505344_filtered/snps.bam,4711093,4563979,348021640
./SRR9997704_filtered/snps.bam,4711093,4562056,417533870
./SRR3932426_filtered/snps.bam,4711093,4569683,477671504
./SRR8919638_filtered/snps.bam,4711093,4535366,138411147
./SRR5642118_filtered/snps.bam,4711093,4565058,75448852
./ERR3393154_filtered/snps.bam,4711093,4565299,143232863
./ERR2639283_filtered/snps.bam,4711093,4574811,547543041
./SRR13001317_filtered/snps.bam,4711093,4543597,405978501
./ERR4180578_filtered/snps.bam,4711093,4549123,513011530
./SRR5642122_filtered/snps.bam,4711093,4568026,82594236
./SRR10188447_filtered/snps.bam,4711093,4602250,299597284
./SRR9998287_filtered/snps.bam,4711093,4557110,295426209
./SRR10094339_filtered/snps.bam,4711093,4536230,123643576
./SRR12204408_filtered/snps.bam,4711093,4577366,78614663
./ERR2639290_filtered/snps.bam,4711093,4553912,353030065
./ERR2639318_filtered/snps.bam,4711093,4555317,537503649
./SRR4065662_filtered/snps.bam,4711093,4552866,499363323
./ERR2540224_filtered/snps.bam,4711093,4553079,116811690
./SRR13001393_filtered/snps.bam,4711093,4553939,310803507
./ERR3393430_filtered/snps.bam,4711093,4548979,553381079
./ERR2639317_filtered/snps.bam,4711093,4561265,562448417
./SRR9734640_filtered/snps.bam,4711093,4545469,368784571
./SRR7839402_filtered/snps.bam,4711093,4543475,106167357
./SRR6942787_filtered/snps.bam,4711093,4572129,1098386920
./28099_1#288/snps.bam,4711093,4560345,305615878
./ERR1725937_filtered/snps.bam,4711093,4611115,576958018
./SRR6892776_filtered/snps.bam,4711093,4583146,620411301
./SRR10230859_filtered/snps.bam,4711093,4524115,946938047
./ERR712668_filtered/snps.bam,4711093,4561642,313249587
./28099_1#268/snps.bam,4711093,4561330,320557952
./SRR13342188_filtered/snps.bam,4711093,4573477,184828436
./SRR11454283_filtered/snps.bam,4711093,4645374,668138783
./SRR10127015_filtered/snps.bam,4711093,4661557,154251330
./SRR11430521_filtered/snps.bam,4711093,4423271,190009596
./SRR12517546_filtered/snps.bam,4711093,4540597,132036088
./ERR4180586_filtered/snps.bam,4711093,4545467,494498366
./SRR13000389_filtered/snps.bam,4711093,4467179,303689310
./ERR4426082_filtered/snps.bam,4711093,4539150,624075485
./SRR10106480_filtered/snps.bam,4711093,4640627,316428799
./SRR10188434_filtered/snps.bam,4711093,4602666,348116834
./SRR10188451_filtered/snps.bam,4711093,4602842,305485678
./ERR2639288_filtered/snps.bam,4711093,4551838,158826141
./SRR10188428_filtered/snps.bam,4711093,4601923,336782779
./SRR12569947_filtered/snps.bam,4711093,4560734,237184871
./SRR13001400_filtered/snps.bam,4711093,4549655,294180179
./SRR13158594_filtered/snps.bam,4711093,4521663,53934523
./SRR10810346_filtered/snps.bam,4711093,4573238,418789659
./SRR12569955_filtered/snps.bam,4711093,4558905,251657138
./SRR10188470_filtered/snps.bam,4711093,4602722,309247654
./SRR10188446_filtered/snps.bam,4711093,4601058,310464852
./SRR13001301_filtered/snps.bam,4711093,4533280,199481885
./28099_1#252/snps.bam,4711093,4543368,297997184
./ERR2639309_filtered/snps.bam,4711093,4552946,897971691
./SRR3999076_filtered/snps.bam,4711093,4555079,277890368
./28099_1#89/snps.bam,4711093,4560700,299638672
./SRR5936493_filtered/snps.bam,4711093,4475572,286474549
./SRR6065859_filtered/snps.bam,4711093,4570142,1015268355
./ERR2639291_filtered/snps.bam,4711093,4531517,178324423
./SRR1178257_filtered/snps.bam,4711093,4442652,96321890
./ERR2639276_filtered/snps.bam,4711093,4573997,534204275
./SRR10188439_filtered/snps.bam,4711093,4602512,347935703
./ERR4019889_filtered/snps.bam,4711093,4575558,211042792
./28099_1#378/snps.bam,4711093,4536641,256996215
./SRR3999080_filtered/snps.bam,4711093,4544506,223693004
./28099_1#327/snps.bam,4711093,4544711,274591791
./SRR11038973_filtered/snps.bam,4711093,1125017,11796536
./ERR2639274_filtered/snps.bam,4711093,4568920,391821772
./ERR4095070_filtered/snps.bam,4711093,4532125,114722056
./SRR13086322_filtered/snps.bam,4711093,4575333,402976982
./28099_1#7/snps.bam,4711093,4560137,244904115
./SRR10188449_filtered/snps.bam,4711093,4602471,338895533
./ERR2639295_filtered/snps.bam,4711093,4566782,323555177
./SRR5642082_filtered/snps.bam,4711093,4648340,95268878
./ERR2538546_filtered/snps.bam,4711093,4563064,374092928
./SRR3987591_filtered/snps.bam,4711093,4455368,453822660
./SRR3982152_filtered/snps.bam,4711093,4582647,408773768
./ERR2935512_filtered/snps.bam,4711093,4581530,155118089
./SRR10188436_filtered/snps.bam,4711093,4602801,381508718
./ERR4220727_filtered/snps.bam,4711093,4572136,910786382
./SRR6724099_filtered/snps.bam,4711093,4575226,82169704
./SRR10147623_filtered/snps.bam,4711093,4578979,203301172
./SRR5942540_filtered/snps.bam,4711093,4546338,561968054
./SRR10188483_filtered/snps.bam,4711093,4602670,289178067
./SRR7716572_filtered/snps.bam,4711093,4537710,848640755
./28099_1#314/snps.bam,4711093,4543945,273036544
./SRR10188452_filtered/snps.bam,4711093,4602374,274228786
./SRR13001385_filtered/snps.bam,4711093,4535337,256609133
./SRR10188462_filtered/snps.bam,4711093,4602615,403343118
./SRR11810144_filtered/snps.bam,4711093,4485741,1166657183
./ERR2639298_filtered/snps.bam,4711093,4548425,148468195
./SRR7828686_filtered/snps.bam,4711093,4577415,372565666
./SRR13158517_filtered/snps.bam,4711093,4521912,248950873
./SRR11688507_filtered/snps.bam,4711093,4567371,315456262
./ERR2639306_filtered/snps.bam,4711093,4561187,357724848
./SRR9160176_filtered/snps.bam,4711093,4457185,211687429
./SRR12519144_filtered/snps.bam,4711093,4516934,133500268
./SRR9984573_filtered/snps.bam,4711093,4475479,216436428
./ERR2088799_filtered/snps.bam,4711093,4539857,351499496
./SRR12699122_filtered/snps.bam,4711093,4575082,326514598
./28099_1#338/snps.bam,4711093,4543197,242298393
./SRR12495203_filtered/snps.bam,4711093,4470702,195640245
./SRR10188469_filtered/snps.bam,4711093,4602612,171287777
./SRR11430523_filtered/snps.bam,4711093,4487682,308247117
./ERR2639307_filtered/snps.bam,4711093,4561670,566980057
./ERR2796909_filtered/snps.bam,4711093,4642081,352813444
./ERR2935604_filtered/snps.bam,4711093,4445273,144513215
./ERR4557056_filtered/snps.bam,4711093,4687961,588602246
./ERR2987479_filtered/snps.bam,4711093,4446082,169735177
./SRR9113468_filtered/snps.bam,4711093,4550629,178238943
./SRR4302102_filtered/snps.bam,4711093,4680567,225917875
./SRR10188471_filtered/snps.bam,4711093,4602770,402586583
./ERR4180576_filtered/snps.bam,4711093,4570177,336251901
./SRR4262712_filtered/snps.bam,4711093,4488393,200344421
./SRR8297620_filtered/snps.bam,4711093,4547391,254487483
./SRR9734750_filtered/snps.bam,4711093,4576053,341605247
./SRR10188468_filtered/snps.bam,4711093,4602800,328919495
./ERR3393409_filtered/snps.bam,4711093,4576059,300784514
./SRR3098818_filtered/snps.bam,4711093,4629330,582145693
./ERR1351670_filtered/snps.bam,4711093,4554347,719251609
./SRR11454410_filtered/snps.bam,4711093,4557086,273167442
./ERR2935348_filtered/snps.bam,4711093,4551474,209840005
./ERR2639321_filtered/snps.bam,4711093,4584392,336643713
./SRR7211944_filtered/snps.bam,4711093,4563080,202569839
./ERR2538150_filtered/snps.bam,4711093,4537712,356336561
./SRR10506354_filtered/snps.bam,4711093,4625341,235320128
./SRR6724039_filtered/snps.bam,4711093,4587071,390166130
./SRR9734564_filtered/snps.bam,4711093,4561254,425081555
./SRR10188482_filtered/snps.bam,4711093,4602938,425598887
./SRR10127019_filtered/snps.bam,4711093,4514956,134787544
./SRR12352253_filtered/snps.bam,4711093,4582622,256798686
./SRR9734632_filtered/snps.bam,4711093,4546456,789983941
./SRR11454068_filtered/snps.bam,4711093,4569497,218576473
./ERR2639297_filtered/snps.bam,4711093,4560490,162021909
./SRR5936509_filtered/snps.bam,4711093,4564076,352030728
./SRR9913822_filtered/snps.bam,4711093,4514609,381006211
./SRR6892805_filtered/snps.bam,4711093,4580660,545613682
./ERR2639294_filtered/snps.bam,4711093,4565558,312831650
./SRR12570008_filtered/snps.bam,4711093,4634267,231920330
./SRR5660163_filtered/snps.bam,4711093,4553866,345188742
./ERR2639293_filtered/snps.bam,4711093,4567717,323519573
./SRR6512532_filtered/snps.bam,4711093,4434263,251539679
./SRR13337497_filtered/snps.bam,4711093,4671481,108525905
./ERR2861373_filtered/snps.bam,4711093,4583990,459494343
./ERR4342187_filtered/snps.bam,4711093,4524294,113698510
./SRR5714040_filtered/snps.bam,4711093,4676803,368983988
./SRR1180980_filtered/snps.bam,4711093,4574119,266856033
./ERR3393143_filtered/snps.bam,4711093,4563562,250516587
./ERR2538143_filtered/snps.bam,4711093,4584891,311905793
./28099_1#318/snps.bam,4711093,4542912,214162192
./SRR12352155_filtered/snps.bam,4711093,4583222,372666267
./SRR5714064_filtered/snps.bam,4711093,4568531,312592132
./SRR11348053_filtered/snps.bam,4711093,4558721,113992287
./SRR11454409_filtered/snps.bam,4711093,4556085,119946206
./SRR11454383_filtered/snps.bam,4711093,4566714,358252143
./SRR11454380_filtered/snps.bam,4711093,4567248,373611891
./SRR9734649_filtered/snps.bam,4711093,4567761,383530808
./SRR8505974_filtered/snps.bam,4711093,4621625,244425153
./SRR7724656_filtered/snps.bam,4711093,4578689,125143689
./SRR13001391_filtered/snps.bam,4711093,4547602,248397459
./SRR11675974_filtered/snps.bam,4711093,4545868,266836149
./SRR12009633_filtered/snps.bam,4711093,4555848,204734385
./SRR958486_filtered/snps.bam,4711093,4469513,198559474
./SRR11700219_filtered/snps.bam,4711093,4543219,406942072
./SRR11454377_filtered/snps.bam,4711093,4558833,357965658
./ERR2639271_filtered/snps.bam,4711093,4561045,743181631
./ERR2639279_filtered/snps.bam,4711093,4564785,861506711
./SRR8095505_filtered/snps.bam,4711093,4483406,162702260
./SRR13001312_filtered/snps.bam,4711093,4546041,327600970
./ERR3393405_filtered/snps.bam,4711093,4571995,335380166
./SRR10153071_filtered/snps.bam,4711093,4580518,381435818
./SRR10286059_filtered/snps.bam,4711093,4569986,172058623
./ERR2987481_filtered/snps.bam,4711093,4445445,117095679
./SRR5714073_filtered/snps.bam,4711093,4561033,226996845
./SRR10127140_filtered/snps.bam,4711093,4664419,262583864
./SRR5943569_filtered/snps.bam,4711093,4617622,573755007
./SRR8901380_filtered/snps.bam,4711093,4476214,80044759
./SRR6118662_filtered/snps.bam,4711093,4562058,212958010
./SRR8397547_filtered/snps.bam,4711093,4557342,339663144
./SRR4262794_filtered/snps.bam,4711093,4480135,318536896
./SRR8869639_filtered/snps.bam,4711093,4510661,265509895
./SRR9088960_filtered/snps.bam,4711093,4568591,1025760428
./SRR6942789_filtered/snps.bam,4711093,4577384,1176089125
./SRR3971177_filtered/snps.bam,4711093,4454715,330219430
./SRR10123250_filtered/snps.bam,4711093,4558721,113992287
./SRR10188456_filtered/snps.bam,4711093,4602432,266039074
./ERR2639314_filtered/snps.bam,4711093,4560865,365861535
./SRR7304347_filtered/snps.bam,4711093,4494152,289174944
./ERR3328925_filtered/snps.bam,4711093,4573368,573286506
./SRR9734586_filtered/snps.bam,4711093,4567690,349648566
./28099_1#30/snps.bam,4711093,4551986,244309286
./SRR5942764_filtered/snps.bam,4711093,4561074,543587309
./SRR13080108_filtered/snps.bam,4711093,4630584,186790476
./ERR3393304_filtered/snps.bam,4711093,4536122,174782277
./SRR11454320_filtered/snps.bam,4711093,4576996,449106459
./SRR5865593_filtered/snps.bam,4711093,4501522,171826135
./SRR2970227_filtered/snps.bam,4711093,4516073,639670892
./SRR9113479_filtered/snps.bam,4711093,4569767,177058130
./ERR2203411_filtered/snps.bam,4711093,4629779,386070726
./SRR10188476_filtered/snps.bam,4711093,4602936,353557100
./SRR7828826_filtered/snps.bam,4711093,4621803,267163259
./ERR2639282_filtered/snps.bam,4711093,4541847,449082618
./SRR7188516_filtered/snps.bam,4711093,4661637,1094238455
./SRR11347902_filtered/snps.bam,4711093,4571447,177216405
./SRR10188441_filtered/snps.bam,4711093,4601232,370187515
./SRR9113458_filtered/snps.bam,4711093,4550880,388622412
./28099_1#208/snps.bam,4711093,4543126,250479243
./SRR12902726_filtered/snps.bam,4711093,4567875,394255958
./ERR2639269_filtered/snps.bam,4711093,4677334,469549382
./SRR11594606_filtered/snps.bam,4711093,4560511,568583368
./SRR10310432_filtered/snps.bam,4711093,4557080,604797295
./ERR4180575_filtered/snps.bam,4711093,4565210,333125783
./SRR13342187_filtered/snps.bam,4711093,4581333,190163565
./SRR6455978_filtered/snps.bam,4711093,4558042,193476445
./SRR11354603_filtered/snps.bam,4711093,4687218,859522632
./SRR10233477_filtered/snps.bam,4711093,4555053,268547438
./SRR12902560_filtered/snps.bam,4711093,4565372,244532641
./SRR10126963_filtered/snps.bam,4711093,4515570,261982882
./SRR5714046_filtered/snps.bam,4711093,4552701,278421940
./SRR7026300_filtered/snps.bam,4711093,4664637,1013934925
./ERR2639300_filtered/snps.bam,4711093,4542695,178730285
./ERR2019239_filtered/snps.bam,4711093,4592457,395324692
./SRR8923983_filtered/snps.bam,4711093,4584270,201965173
./SRR12517578_filtered/snps.bam,4711093,4584094,310071623
./ERR2019135_filtered/snps.bam,4711093,4582222,416231703
./ERR2639315_filtered/snps.bam,4711093,4552940,646497438
./SRR8506000_filtered/snps.bam,4711093,460663,584332
./SRR8206994_filtered/snps.bam,4711093,4571255,409944585
./SRR11454286_filtered/snps.bam,4711093,4644597,440541752
./28099_1#337/snps.bam,4711093,4552708,299090863
./SRR1186782_filtered/snps.bam,4711093,4514924,967347996
./SRR11484615_filtered/snps.bam,4711093,4447417,555286202
./SRR6892691_filtered/snps.bam,4711093,4553178,107281634
./SRR7716575_filtered/snps.bam,4711093,4526321,990224610
./ERR712630_filtered/snps.bam,4711093,4646036,291181870
./ERR712635_filtered/snps.bam,4711093,4582203,258241175
./SRR9734780_filtered/snps.bam,4711093,4547024,354195733
./SRR11484421_filtered/snps.bam,4711093,4457596,264996971
./SRR10188444_filtered/snps.bam,4711093,4600823,262886499
./SRR12495201_filtered/snps.bam,4711093,4470079,195262024
./SRR11454268_filtered/snps.bam,4711093,4580691,512647293
./28099_1#334/snps.bam,4711093,4552255,259089581
./SRR6059895_filtered/snps.bam,4711093,4559970,986670773
./SRR7828796_filtered/snps.bam,4711093,4560187,272347978
./SRR10006026_filtered/snps.bam,4711093,4560355,214565050
./SRR7284885_filtered/snps.bam,4711093,4454429,122543476
./SRR11454378_filtered/snps.bam,4711093,4568248,400723983
./SRR12903834_filtered/snps.bam,4711093,4559256,247039432
./28099_1#163/snps.bam,4711093,4553691,302187393
./SRR3999074_filtered/snps.bam,4711093,4544549,401068032
./SRR8582159_filtered/snps.bam,4711093,4561031,365945287
./SRR11454225_filtered/snps.bam,4711093,4625938,401626214
./SRR5936532_filtered/snps.bam,4711093,4543673,299827648
./SRR11038968_filtered/snps.bam,4711093,4327481,211956060
./SRR13371311_filtered/snps.bam,4711093,4559453,389937851
./SRR7613567_filtered/snps.bam,4711093,4526971,174480475
./ERR2987482_filtered/snps.bam,4711093,4446242,151315713
./SRR8541407_filtered/snps.bam,4711093,4506454,635700677
./SRR10188438_filtered/snps.bam,4711093,4602301,259730231
./SRR12569231_filtered/snps.bam,4711093,4558163,308157669
./SRR8901393_filtered/snps.bam,4711093,4453309,75721030
./ERR4220853_filtered/snps.bam,4711093,4563906,877818155
./28099_1#49/snps.bam,4711093,4552270,304994818
./SRR6380485_filtered/snps.bam,4711093,4561782,363513587
./SRR1508875_filtered/snps.bam,4711093,4677790,324189872
./SRR11810154_filtered/snps.bam,4711093,4576389,2294458845
./SRR13158543_filtered/snps.bam,4711093,4527441,158761747
./SRR10127035_filtered/snps.bam,4711093,4577155,280364613
./ERR2935763_filtered/snps.bam,4711093,4414865,184473905
./ERR4180581_filtered/snps.bam,4711093,4646548,203893641
./SRR8737916_filtered/snps.bam,4711093,4540280,327193044
./SRR9017111_filtered/snps.bam,4711093,4489610,260902791
./SRR13371312_filtered/snps.bam,4711093,4558741,270857381
./SRR10990314_filtered/snps.bam,4711093,4536442,300355134
./ERR2639301_filtered/snps.bam,4711093,4554052,306839585
./ERR2019228_filtered/snps.bam,4711093,4570524,248135247
./SRR8533628_filtered/snps.bam,4711093,4612988,265212782
./SRR10188445_filtered/snps.bam,4711093,4601026,305090357
./SRR13129376_filtered/snps.bam,4711093,4561707,324731406
./SRR4035121_filtered/snps.bam,4711093,4672311,388625361
./SRR13001399_filtered/snps.bam,4711093,4558679,316423082
./ERR4180584_filtered/snps.bam,4711093,4565714,206909801
./28099_1#367/snps.bam,4711093,4553891,276203229
./SRR6456016_filtered/snps.bam,4711093,4548043,157854126
./SRR8506018_filtered/snps.bam,4711093,4554217,250248981
./SRR12117973_filtered/snps.bam,4711093,4557295,242460670
./ERR712485_filtered/snps.bam,4711093,4646106,386796813
./SRR3971185_filtered/snps.bam,4711093,4454715,330219430
./SRR5884782_filtered/snps.bam,4711093,4711089,2348628700
./SRR3999067_filtered/snps.bam,4711093,4550467,289629936
./28099_1#118/snps.bam,4711093,4598017,290841823
./SRR11348019_filtered/snps.bam,4711093,4571708,184497895
./SRR8247811_filtered/snps.bam,4711093,4556254,373537288
./DRR089062_filtered/snps.bam,4711093,4538363,346438660
./SRR8505999_filtered/snps.bam,4711093,4620560,181593884
./SRR10188472_filtered/snps.bam,4711093,4602788,376883483
./SRR7940163_filtered/snps.bam,4711093,4496854,449594837
./ERR4180580_filtered/snps.bam,4711093,4549146,440873738
./SRR11454330_filtered/snps.bam,4711093,4479697,377986848
./ERR2861372_filtered/snps.bam,4711093,4560487,538283305
./28099_1#79/snps.bam,4711093,4543238,262044883
./SRR10188435_filtered/snps.bam,4711093,4602119,286569880
./SRR11454382_filtered/snps.bam,4711093,4566154,279953085
./28099_1#187/snps.bam,4711093,4549372,327977498
./SRR5470036_filtered/snps.bam,4711093,4467177,296262729
./SRR8606460_filtered/snps.bam,4711093,4494966,530825152
./ERR4221047_filtered/snps.bam,4711093,4545587,982611039
./ERR2639310_filtered/snps.bam,4711093,4561893,674812207
./SRR12117970_filtered/snps.bam,4711093,4558447,226891970
./SRR12903874_filtered/snps.bam,4711093,4605374,1227175699
./SRR7026302_filtered/snps.bam,4711093,4631317,984130433
./ERR2639313_filtered/snps.bam,4711093,4562684,599820580
./ERR4180585_filtered/snps.bam,4711093,4686892,439236439
./SRR13337510_filtered/snps.bam,4711093,4671443,155571892
./28099_1#220/snps.bam,4711093,4543255,342469727
./SRR10996853_filtered/snps.bam,4711093,4550962,352645780
./SRR13159140_filtered/snps.bam,4711093,4528736,444630794
./SRR10188473_filtered/snps.bam,4711093,4602662,363260443
./SRR4017926_filtered/snps.bam,4711093,4571736,457135717
./ERR2796982_filtered/snps.bam,4711093,4550307,400047187
./SRR13077256_filtered/snps.bam,4711093,4689637,701235456
./SRR11810203_filtered/snps.bam,4711093,4449749,2186438193
./SRR11810179_filtered/snps.bam,4711093,4591846,2203763882
./SRR10188463_filtered/snps.bam,4711093,4602769,337499548
./SRR12764114_filtered/snps.bam,4711093,4552650,489951964
./SRR10188459_filtered/snps.bam,4711093,4602770,311392213
./SRR12517483_filtered/snps.bam,4711093,4547456,127030898
./SRR11714413_filtered/snps.bam,4711093,4507112,669968823
./SRR10188466_filtered/snps.bam,4711093,4602746,361522039
./ERR1720662_filtered/snps.bam,4711093,4632615,1924222000
./SRR10126784_filtered/snps.bam,4711093,4586834,412975802
./SRR7188515_filtered/snps.bam,4711093,4667263,1627242498
./28099_1#156/snps.bam,4711093,4543970,237636578
./SRR10188477_filtered/snps.bam,4711093,4602178,307051377
./SRR7026305_filtered/snps.bam,4711093,4661769,1014463843
./SRR6942781_filtered/snps.bam,4711093,4673755,879784165
./SRR13077412_filtered/snps.bam,4711093,4688700,2085595825
./28099_1#85/snps.bam,4711093,4563541,277855826
./ERR1720665_filtered/snps.bam,4711093,4645643,2365601204
./SRR10286326_filtered/snps.bam,4711093,4669997,203291057
./SRR13001383_filtered/snps.bam,4711093,4534214,398954830
./SRR10188465_filtered/snps.bam,4711093,4602315,366859867
./28099_1#26/snps.bam,4711093,4550934,285110733
./28099_1#217/snps.bam,4711093,4552544,286224720
./ERR2639303_filtered/snps.bam,4711093,4558831,317547530
./ERR2019163_filtered/snps.bam,4711093,4578419,241655141
./SRR6474925_filtered/snps.bam,4711093,4568763,1059606963
./ERR712775_filtered/snps.bam,4711093,4591346,282855175
./ERR4014311_filtered/snps.bam,4711093,4480939,643957301
./SRR9734573_filtered/snps.bam,4711093,4683391,349285953
./ERR2019177_filtered/snps.bam,4711093,4587798,386519629
./SRR11454385_filtered/snps.bam,4711093,4662390,338250369
./SRR13000495_filtered/snps.bam,4711093,4542861,388565306
./SRR10310440_filtered/snps.bam,4711093,4555644,636899981
./SRR12358930_filtered/snps.bam,4711093,4539551,211029870
./SRR7026311_filtered/snps.bam,4711093,4553425,895491713
./ERR2538192_filtered/snps.bam,4711093,4535224,199724066
./SRR11454389_filtered/snps.bam,4711093,4566187,222880658
./SRR10291815_filtered/snps.bam,4711093,4557454,167740674
./SRR10094341_filtered/snps.bam,4711093,4528015,49543531
./ERR3094184_filtered/snps.bam,4711093,4679157,290609589
./SRR10257909_filtered/snps.bam,4711093,4541560,278472859
./SRR7304442_filtered/snps.bam,4711093,4484814,274323568
./SRR12902660_filtered/snps.bam,4711093,4580623,249533761
./SRR12903890_filtered/snps.bam,4711093,4558879,305622063
./ERR2538560_filtered/snps.bam,4711093,4570983,235546036
./28099_1#326/snps.bam,4711093,4543512,238641777
./SRR11454386_filtered/snps.bam,4711093,4566914,350601837
./SRR9734855_filtered/snps.bam,4711093,4566722,351574655
./SRR12827480_filtered/snps.bam,4711093,4500059,269762722
./SRR12204403_filtered/snps.bam,4711093,4577426,90059218
./SRR10188464_filtered/snps.bam,4711093,4602365,227815851
./SRR10251220_filtered/snps.bam,4711093,4576413,321895811
./SRR12358931_filtered/snps.bam,4711093,4538841,176123360
./SRR7304444_filtered/snps.bam,4711093,4506288,156630220
./ERR2935664_filtered/snps.bam,4711093,4562847,129417475
./SRR13342186_filtered/snps.bam,4711093,4573163,160648947
./SRR9734634_filtered/snps.bam,4711093,4566001,324789806
./ERR712587_filtered/snps.bam,4711093,4675341,227363993
./SRR10255011_filtered/snps.bam,4711093,4554274,195303800
./SRR12569983_filtered/snps.bam,4711093,4568226,196148382
./ERR712659_filtered/snps.bam,4711093,4581184,384646534
./SRR13337502_filtered/snps.bam,4711093,4672051,349641211
